Asset_ID,Asset_Tag,Item_Class,Item_Family,Asset_Type,Manufacturer,Model,Serial_Number,Purchase_Date,Date_Received,Warranty_Years,Warranty_End_Date,Expected_Replacement_Year,Asset_Status,Asset_Condition,Assigned_User,Department_Owner,School_ID,School_Name,District_ID,District_Name,BOCES_Region,Location_Detail
80053503,95194651,Hardware,Networking,Wireless Access Point,Cisco,Catalyst 9130AX,GSWRZS83Z0,2026-01-11,2026-01-18,5,2031-01-11,2031,Deployed,Good,Ava Lopez,District IT,5128.0,East Admin Building,2110,DutchessUlster_CSD_2110,Dutchess-Ulster BOCES,
80053504,55119869,Hardware,Networking,Wireless Access Point,Cisco,Catalyst 9130AX,KEWHZ1FPBR,2026-01-11,2026-01-15,5,2031-01-11,2031,Deployed,Fair,,District IT,5128.0,East Admin Building,2110,DutchessUlster_CSD_2110,Dutchess-Ulster BOCES,
80053505,10535145,Hardware,Networking,Wireless Access Point,Cisco,Catalyst 9130AX,6CL5MOTY4G,2026-01-11,2026-02-02,5,2031-01-11,2031,Deployed,Good,Chloe Anderson,District IT,5128.0,East Admin Building,2110,DutchessUlster_CSD_2110,Dutchess-Ulster BOCES,
80053506,95761352,Hardware,Networking,Wireless Access Point,Cisco,Catalyst 9130AX,VLEEF8O3YV,2026-01-11,2026-02-04,5,2031-01-11,2031,Deployed,Good,Lucas Martinez,School IT,5128.0,East Admin Building,2110,DutchessUlster_CSD_2110,Dutchess-Ulster BOCES,
80053507,18892783,Hardware,Networking,Wireless Access Point,Cisco,Catalyst 9130AX,DEIVCWJ2T6,2026-01-11,2026-01-19,5,2031-01-11,2031,Deployed,Fair,Jack Jones,District IT,5128.0,East Admin Building,2110,DutchessUlster_CSD_2110,Dutchess-Ulster BOCES,
80053508,63421243,Hardware,Networking,Wireless Access Point,Cisco,Catalyst 9130AX,JENSEKJ0B8,2026-01-11,2026-02-03,5,2031-01-11,2031,Deployed,Good,Lily Thomas,School IT,5128.0,East Admin Building,2110,DutchessUlster_CSD_2110,Dutchess-Ulster BOCES,
80053509,12009472,Hardware,Networking,Wireless Access Point,Cisco,Catalyst 9130AX,OBLVUEN4MK,2026-01-11,2026-01-23,5,2031-01-11,2031,Deployed,Fair,Lucas Anderson,District IT,5128.0,East Admin Building,2110,DutchessUlster_CSD_2110,Dutchess-Ulster BOCES,
80053510,14358325,Hardware,Networking,Wireless Access Point,Cisco,Catalyst 9130AX,INRPEBBPD8,2026-01-11,2026-01-19,5,2031-01-11,2031,Deployed,Good,Chloe Hernandez,District IT,5128.0,East Admin Building,2110,DutchessUlster_CSD_2110,Dutchess-Ulster BOCES,
80053511,19173264,Hardware,Networking,Wireless Access Point,Cisco,Catalyst 9130AX,R1H2OTU66N,2026-01-11,2026-02-03,5,2031-01-11,2031,Deployed,Good,Lily Hernandez,District IT,5128.0,East Admin Building,2110,DutchessUlster_CSD_2110,Dutchess-Ulster BOCES,
80053512,28916738,Hardware,Networking,Wireless Access Point,Cisco,Catalyst 9130AX,KR73G133LX,2026-01-11,2026-01-30,5,2031-01-11,2031,Deployed,Good,Sophia Davis,District IT,5128.0,East Admin Building,2110,DutchessUlster_CSD_2110,Dutchess-Ulster BOCES,
80053513,77061858,Hardware,Networking,Wireless Access Point,Cisco,Catalyst 9130AX,AJZU097U2F,2026-01-11,2026-01-15,5,2031-01-11,2031,Deployed,Good,Liam Jackson,District IT,5128.0,East Admin Building,2110,DutchessUlster_CSD_2110,Dutchess-Ulster BOCES,
80053514,77563746,Hardware,Networking,Wireless Access Point,Cisco,Catalyst 9130AX,ER2TK8YRCZ,2026-01-11,2026-01-27,5,2031-01-11,2031,Deployed,Good,Logan Anderson,District IT,5128.0,East Admin Building,2110,DutchessUlster_CSD_2110,Dutchess-Ulster BOCES,
80053515,40651085,Hardware,Networking,Wireless Access Point,Cisco,Catalyst 9130AX,J5T5CZPE89,2026-01-11,2026-02-05,5,2031-01-11,2031,Deployed,Good,Benjamin Johnson,School IT,5128.0,East Admin Building,2110,DutchessUlster_CSD_2110,Dutchess-Ulster BOCES,
80053516,50408505,Hardware,Networking,Wireless Access Point,Cisco,Catalyst 9130AX,FHAGQKF2CY,2026-01-11,2026-01-29,5,2031-01-11,2031,Deployed,Good,Sophia Smith,School IT,5128.0,East Admin Building,2110,DutchessUlster_CSD_2110,Dutchess-Ulster BOCES,
80053517,63989955,Hardware,Networking,Wireless Access Point,Cisco,Catalyst 9130AX,GF0AL2T2MA,2026-01-11,2026-01-15,5,2031-01-11,2031,Deployed,Poor,David Garcia,School IT,5128.0,East Admin Building,2110,DutchessUlster_CSD_2110,Dutchess-Ulster BOCES,
80053518,93506908,Hardware,Networking,Wireless Access Point,Cisco,Catalyst 9130AX,Y86I66VVBY,2026-01-11,2026-02-03,5,2031-01-11,2031,Deployed,Good,,School IT,5128.0,East Admin Building,2110,DutchessUlster_CSD_2110,Dutchess-Ulster BOCES,
80053519,85620303,Hardware,Networking,Wireless Access Point,Cisco,Catalyst 9130AX,6XZT5ILLMM,2026-01-11,2026-02-05,5,2031-01-11,2031,In Storage,Good,Isabella Davis,School IT,5128.0,East Admin Building,2110,DutchessUlster_CSD_2110,Dutchess-Ulster BOCES,
80053520,31333782,Hardware,Networking,Wireless Access Point,Cisco,Catalyst 9130AX,N4YL2IO6A3,2026-01-11,2026-01-19,5,2031-01-11,2031,Deployed,Good,Lucas Smith,District IT,5128.0,East Admin Building,2110,DutchessUlster_CSD_2110,Dutchess-Ulster BOCES,
80053521,42105426,Hardware,Networking,Wireless Access Point,Cisco,Catalyst 9130AX,UEXBTX3C0E,2026-01-11,2026-01-23,5,2031-01-11,2031,Deployed,Fair,James Wilson,District IT,5128.0,East Admin Building,2110,DutchessUlster_CSD_2110,Dutchess-Ulster BOCES,
80053522,55932231,Hardware,Networking,Wireless Access Point,Cisco,Catalyst 9130AX,I7VRIERHRV,2026-01-11,2026-01-30,5,2031-01-11,2031,Deployed,Good,,District IT,5128.0,East Admin Building,2110,DutchessUlster_CSD_2110,Dutchess-Ulster BOCES,
80053523,84891600,Hardware,Networking,Wireless Access Point,Cisco,Catalyst 9130AX,GPFKM0V5IZ,2026-01-11,2026-01-23,5,2031-01-11,2031,Deployed,Poor,Ethan Taylor,School IT,5128.0,East Admin Building,2110,DutchessUlster_CSD_2110,Dutchess-Ulster BOCES,
80053524,50116869,Hardware,Networking,Wireless Access Point,Cisco,Catalyst 9130AX,SIGYZBQZYI,2026-01-11,2026-02-01,5,2031-01-11,2031,Pending Deployment,Good,,District IT,5128.0,East Admin Building,2110,DutchessUlster_CSD_2110,Dutchess-Ulster BOCES,
80053525,72979738,Hardware,Networking,Wireless Access Point,Cisco,Catalyst 9130AX,0DF2ITZTJG,2026-01-11,2026-02-01,5,2031-01-11,2031,Deployed,Fair,Lucas Brown,District IT,5128.0,East Admin Building,2110,DutchessUlster_CSD_2110,Dutchess-Ulster BOCES,
80053526,24359195,Hardware,Networking,Wireless Access Point,Cisco,Catalyst 9130AX,2ZIJU2VPVX,2026-01-11,2026-01-21,5,2031-01-11,2031,Deployed,Fair,Aiden Johnson,District IT,5128.0,East Admin Building,2110,DutchessUlster_CSD_2110,Dutchess-Ulster BOCES,
80053527,98616762,Hardware,Networking,Wireless Access Point,Cisco,Catalyst 9130AX,533N008TW1,2026-01-11,2026-02-04,5,2031-01-11,2031,Deployed,Fair,Olivia Brown,District IT,5128.0,East Admin Building,2110,DutchessUlster_CSD_2110,Dutchess-Ulster BOCES,
80053528,87220791,Hardware,Networking,Wireless Access Point,Cisco,Catalyst 9130AX,HPSIZGRMQN,2026-01-11,2026-01-30,5,2031-01-11,2031,Deployed,Good,Mia Smith,School IT,5128.0,East Admin Building,2110,DutchessUlster_CSD_2110,Dutchess-Ulster BOCES,
80053529,37563266,Hardware,Endpoint,Laptop,Dell,EliteBook 840 G9,HR1KL5CZ3H,2026-01-11,2026-01-17,4,2030-01-11,2030,Deployed,Good,Aiden Garcia,District IT,5130.0,Tech Elementary School,2110,DutchessUlster_CSD_2110,Dutchess-Ulster BOCES,
80053530,95215898,Hardware,Endpoint,Laptop,Dell,EliteBook 840 G9,TYV4WNE5YX,2026-01-11,2026-01-19,4,2030-01-11,2030,Deployed,Good,Grace Gonzalez,District IT,5130.0,Tech Elementary School,2110,DutchessUlster_CSD_2110,Dutchess-Ulster BOCES,
80053531,38927759,Hardware,Endpoint,Laptop,Dell,EliteBook 840 G9,VFBR20CUAZ,2026-01-11,2026-01-22,4,2030-01-11,2030,Deployed,Good,Isabella Brown,School IT,5130.0,Tech Elementary School,2110,DutchessUlster_CSD_2110,Dutchess-Ulster BOCES,
80053532,98920105,Hardware,Endpoint,Laptop,Dell,EliteBook 840 G9,S44U9ASDT9,2026-01-11,2026-01-16,4,2030-01-11,2030,Deployed,Good,Ella Jones,School IT,5130.0,Tech Elementary School,2110,DutchessUlster_CSD_2110,Dutchess-Ulster BOCES,
80053533,85149281,Hardware,Endpoint,Laptop,Dell,EliteBook 840 G9,6O6IDM2XOE,2026-01-11,2026-01-27,4,2030-01-11,2030,Deployed,Good,Zoey Garcia,District IT,5130.0,Tech Elementary School,2110,DutchessUlster_CSD_2110,Dutchess-Ulster BOCES,
80053534,49910327,Hardware,Endpoint,Laptop,Dell,EliteBook 840 G9,PRGD97RHDX,2026-01-11,2026-01-29,4,2030-01-11,2030,Deployed,Good,Scarlett Thomas,District IT,5130.0,Tech Elementary School,2110,DutchessUlster_CSD_2110,Dutchess-Ulster BOCES,
80053535,31702768,Hardware,Endpoint,Laptop,Dell,EliteBook 840 G9,WKHWW74NQV,2026-01-11,2026-01-27,4,2030-01-11,2030,Deployed,Good,Evelyn Martin,School IT,5130.0,Tech Elementary School,2110,DutchessUlster_CSD_2110,Dutchess-Ulster BOCES,
80053536,64082393,Hardware,Endpoint,Laptop,Dell,EliteBook 840 G9,NNDUYZY0AU,2026-01-11,2026-01-23,4,2030-01-11,2030,Deployed,Good,Ava Miller,School IT,5130.0,Tech Elementary School,2110,DutchessUlster_CSD_2110,Dutchess-Ulster BOCES,
80053537,63639128,Hardware,Endpoint,Laptop,Dell,EliteBook 840 G9,Q49ITIMZG8,2026-01-11,2026-01-17,4,2030-01-11,2030,Deployed,Good,Lily Rodriguez,District IT,5130.0,Tech Elementary School,2110,DutchessUlster_CSD_2110,Dutchess-Ulster BOCES,
80053538,51175635,Hardware,Endpoint,Laptop,Dell,EliteBook 840 G9,EAFDN0VTEK,2026-01-11,2026-01-28,4,2030-01-11,2030,In Storage,Good,Wyatt Williams,District IT,5130.0,Tech Elementary School,2110,DutchessUlster_CSD_2110,Dutchess-Ulster BOCES,
80053539,57503662,Hardware,Endpoint,Laptop,Dell,EliteBook 840 G9,9NRZLVMP2H,2026-01-11,2026-01-31,4,2030-01-11,2030,Deployed,Good,,School IT,5130.0,Tech Elementary School,2110,DutchessUlster_CSD_2110,Dutchess-Ulster BOCES,
80053540,26734954,Hardware,Endpoint,Laptop,Dell,EliteBook 840 G9,KAVVNLDEIA,2026-01-11,2026-02-05,4,2030-01-11,2030,Deployed,Good,Jack Garcia,District IT,5130.0,Tech Elementary School,2110,DutchessUlster_CSD_2110,Dutchess-Ulster BOCES,
80053541,56190992,Hardware,Endpoint,Laptop,Dell,EliteBook 840 G9,W93OWBUZRY,2026-01-11,2026-01-14,4,2030-01-11,2030,Deployed,Good,Emma Smith,District IT,5130.0,Tech Elementary School,2110,DutchessUlster_CSD_2110,Dutchess-Ulster BOCES,
80053542,32176257,Hardware,Endpoint,Laptop,Dell,EliteBook 840 G9,GYOQZRT9EV,2026-01-11,2026-01-21,4,2030-01-11,2030,Deployed,Good,Wyatt Taylor,District IT,5130.0,Tech Elementary School,2110,DutchessUlster_CSD_2110,Dutchess-Ulster BOCES,
80053543,50151129,Hardware,Endpoint,Laptop,Dell,EliteBook 840 G9,I49Q6R5SVT,2026-01-11,2026-01-19,4,2030-01-11,2030,Deployed,Good,Mason Thomas,District IT,5130.0,Tech Elementary School,2110,DutchessUlster_CSD_2110,Dutchess-Ulster BOCES,
80053544,96805701,Hardware,Endpoint,Laptop,Dell,EliteBook 840 G9,LYZPTPTVLB,2026-01-11,2026-01-16,4,2030-01-11,2030,Pending Deployment,Good,James Martin,District IT,5130.0,Tech Elementary School,2110,DutchessUlster_CSD_2110,Dutchess-Ulster BOCES,
80053545,20693955,Hardware,Endpoint,Laptop,Dell,EliteBook 840 G9,9PLNI1IO8W,2026-01-11,2026-01-30,4,2030-01-11,2030,Pending Deployment,Good,Ava Anderson,District IT,5130.0,Tech Elementary School,2110,DutchessUlster_CSD_2110,Dutchess-Ulster BOCES,
80053546,54778691,Hardware,Endpoint,Laptop,Dell,EliteBook 840 G9,B7PPNIZHJI,2026-01-11,2026-01-31,4,2030-01-11,2030,Deployed,Good,Sebastian Brown,School IT,5130.0,Tech Elementary School,2110,DutchessUlster_CSD_2110,Dutchess-Ulster BOCES,
80053547,81166981,Hardware,Endpoint,Laptop,Dell,EliteBook 840 G9,F4M3MMPTUF,2026-01-11,2026-02-05,4,2030-01-11,2030,Deployed,Good,Lucas Johnson,School IT,5130.0,Tech Elementary School,2110,DutchessUlster_CSD_2110,Dutchess-Ulster BOCES,
80053548,57092304,Hardware,Endpoint,Laptop,Dell,EliteBook 840 G9,EYQQ5BY6TA,2026-01-11,2026-02-01,4,2030-01-11,2030,Deployed,Good,Harper Gonzalez,District IT,5130.0,Tech Elementary School,2110,DutchessUlster_CSD_2110,Dutchess-Ulster BOCES,
80053549,46015083,Hardware,Endpoint,Laptop,Dell,EliteBook 840 G9,6UU58JKNMH,2026-01-11,2026-01-26,4,2030-01-11,2030,Deployed,Good,David Smith,School IT,5130.0,Tech Elementary School,2110,DutchessUlster_CSD_2110,Dutchess-Ulster BOCES,
80053550,33483363,Hardware,Endpoint,Laptop,Dell,EliteBook 840 G9,Q1WMMHFF24,2026-01-11,2026-02-03,4,2030-01-11,2030,Deployed,Fair,,School IT,5130.0,Tech Elementary School,2110,DutchessUlster_CSD_2110,Dutchess-Ulster BOCES,
80053551,13265830,Hardware,Endpoint,Laptop,Dell,EliteBook 840 G9,P0JSZ337WM,2026-01-11,2026-01-14,4,2030-01-11,2030,Deployed,Good,Lily Davis,School IT,5130.0,Tech Elementary School,2110,DutchessUlster_CSD_2110,Dutchess-Ulster BOCES,
80053552,65578959,Hardware,Endpoint,Laptop,Dell,EliteBook 840 G9,8TIZBF2E4K,2026-01-11,2026-01-16,4,2030-01-11,2030,In Storage,Fair,Scarlett Jackson,District IT,5130.0,Tech Elementary School,2110,DutchessUlster_CSD_2110,Dutchess-Ulster BOCES,
80053553,39720821,Hardware,Endpoint,Laptop,Dell,EliteBook 840 G9,0MNYLHK0RP,2026-01-11,2026-02-03,4,2030-01-11,2030,In Storage,Good,Ethan Lopez,District IT,5130.0,Tech Elementary School,2110,DutchessUlster_CSD_2110,Dutchess-Ulster BOCES,
80053554,28581579,Hardware,Endpoint,Laptop,Dell,EliteBook 840 G9,RGW0Z4MNZG,2026-01-11,2026-01-25,4,2030-01-11,2030,Deployed,Good,,School IT,5130.0,Tech Elementary School,2110,DutchessUlster_CSD_2110,Dutchess-Ulster BOCES,
80053555,16375342,Hardware,Endpoint,Laptop,Dell,EliteBook 840 G9,6HJS3B1D73,2026-01-11,2026-01-17,4,2030-01-11,2030,Deployed,Good,Lucas Johnson,School IT,5130.0,Tech Elementary School,2110,DutchessUlster_CSD_2110,Dutchess-Ulster BOCES,
80053556,86838181,Hardware,Endpoint,Laptop,Dell,EliteBook 840 G9,PJ053PIEM9,2026-01-11,2026-01-17,4,2030-01-11,2030,Deployed,Poor,Carter Moore,District IT,5130.0,Tech Elementary School,2110,DutchessUlster_CSD_2110,Dutchess-Ulster BOCES,
80053557,50292177,Hardware,Endpoint,Laptop,Dell,EliteBook 840 G9,P7QS5UUCG0,2026-01-11,2026-01-16,4,2030-01-11,2030,Deployed,Good,,School IT,5130.0,Tech Elementary School,2110,DutchessUlster_CSD_2110,Dutchess-Ulster BOCES,
80053558,45654904,Hardware,Endpoint,Laptop,Dell,EliteBook 840 G9,C2UKCZFHUY,2026-01-11,2026-01-15,4,2030-01-11,2030,Deployed,Good,Liam Miller,District IT,5130.0,Tech Elementary School,2110,DutchessUlster_CSD_2110,Dutchess-Ulster BOCES,
80053559,86677790,Hardware,Endpoint,Laptop,Dell,EliteBook 840 G9,VJITAMR9QV,2026-01-11,2026-01-17,4,2030-01-11,2030,Deployed,Good,,District IT,5130.0,Tech Elementary School,2110,DutchessUlster_CSD_2110,Dutchess-Ulster BOCES,
80053560,30937440,Hardware,Endpoint,Laptop,Dell,EliteBook 840 G9,F45Y5V20Y4,2026-01-11,2026-02-03,4,2030-01-11,2030,Deployed,Fair,James Gonzalez,District IT,5130.0,Tech Elementary School,2110,DutchessUlster_CSD_2110,Dutchess-Ulster BOCES,
80053561,75661665,Hardware,Endpoint,Laptop,Dell,EliteBook 840 G9,2L3TT976B5,2026-01-11,2026-02-03,4,2030-01-11,2030,In Storage,Fair,,School IT,5130.0,Tech Elementary School,2110,DutchessUlster_CSD_2110,Dutchess-Ulster BOCES,
80053562,22662419,Hardware,Endpoint,Laptop,Dell,EliteBook 840 G9,4IM9MAKLT5,2026-01-11,2026-02-05,4,2030-01-11,2030,Deployed,Good,Mia Gonzalez,School IT,5130.0,Tech Elementary School,2110,DutchessUlster_CSD_2110,Dutchess-Ulster BOCES,
80053563,69493612,Hardware,Endpoint,Laptop,Dell,EliteBook 840 G9,GJPY20YAWP,2026-01-11,2026-01-22,4,2030-01-11,2030,In Storage,Good,Aiden Martinez,School IT,5130.0,Tech Elementary School,2110,DutchessUlster_CSD_2110,Dutchess-Ulster BOCES,
80053564,11040906,Hardware,Endpoint,Laptop,Dell,EliteBook 840 G9,4D4MQJ34XE,2026-01-11,2026-01-29,4,2030-01-11,2030,Deployed,Fair,Sophia Garcia,District IT,5130.0,Tech Elementary School,2110,DutchessUlster_CSD_2110,Dutchess-Ulster BOCES,
80053565,10681455,Hardware,Endpoint,Laptop,Dell,EliteBook 840 G9,48ZR56J08B,2026-01-11,2026-02-04,4,2030-01-11,2030,Deployed,Good,Liam Smith,School IT,5130.0,Tech Elementary School,2110,DutchessUlster_CSD_2110,Dutchess-Ulster BOCES,
80053566,75714569,Hardware,Endpoint,Laptop,Dell,EliteBook 840 G9,K5ESEBJP5H,2026-01-11,2026-02-04,4,2030-01-11,2030,Deployed,Good,Scarlett Wilson,School IT,5130.0,Tech Elementary School,2110,DutchessUlster_CSD_2110,Dutchess-Ulster BOCES,
80053567,34277016,Hardware,Endpoint,Laptop,Dell,EliteBook 840 G9,ARPJIBL1ZO,2026-01-11,2026-01-14,4,2030-01-11,2030,Pending Deployment,Good,,School IT,5130.0,Tech Elementary School,2110,DutchessUlster_CSD_2110,Dutchess-Ulster BOCES,
80053568,53292848,Hardware,Endpoint,Laptop,Dell,EliteBook 840 G9,6CZF6XXRUG,2026-01-11,2026-01-31,4,2030-01-11,2030,In Storage,Good,Chloe Thomas,District IT,5130.0,Tech Elementary School,2110,DutchessUlster_CSD_2110,Dutchess-Ulster BOCES,
80053569,48639737,Hardware,Endpoint,Laptop,Dell,EliteBook 840 G9,VXW2MJZ3FQ,2026-01-11,2026-01-28,4,2030-01-11,2030,Deployed,Good,Sophia Jackson,District IT,5130.0,Tech Elementary School,2110,DutchessUlster_CSD_2110,Dutchess-Ulster BOCES,
80053570,73247690,Hardware,Endpoint,Laptop,Dell,EliteBook 840 G9,SUNX6XT8R4,2026-01-11,2026-02-01,4,2030-01-11,2030,Deployed,Good,Liam Martinez,District IT,5130.0,Tech Elementary School,2110,DutchessUlster_CSD_2110,Dutchess-Ulster BOCES,
80053571,80162080,Hardware,Endpoint,Laptop,Dell,EliteBook 840 G9,P6W3YMN68B,2026-01-11,2026-01-22,4,2030-01-11,2030,Deployed,Poor,Ethan Anderson,School IT,5130.0,Tech Elementary School,2110,DutchessUlster_CSD_2110,Dutchess-Ulster BOCES,
80053572,43251366,Hardware,Endpoint,Laptop,Dell,EliteBook 840 G9,OC6AU1R0DT,2026-01-11,2026-02-01,4,2030-01-11,2030,Deployed,Good,Sophia Wilson,District IT,5130.0,Tech Elementary School,2110,DutchessUlster_CSD_2110,Dutchess-Ulster BOCES,
80053573,69951410,Hardware,Endpoint,Laptop,Dell,EliteBook 840 G9,ODKBV9VBB0,2026-01-11,2026-01-25,4,2030-01-11,2030,Deployed,Good,Jack Wilson,District IT,5130.0,Tech Elementary School,2110,DutchessUlster_CSD_2110,Dutchess-Ulster BOCES,
80053574,98341847,Hardware,Endpoint,Laptop,Dell,EliteBook 840 G9,YBQQTPZXIT,2026-01-11,2026-01-25,4,2030-01-11,2030,Deployed,Fair,Ava Garcia,School IT,5130.0,Tech Elementary School,2110,DutchessUlster_CSD_2110,Dutchess-Ulster BOCES,
80053575,64716674,Hardware,Endpoint,Laptop,Dell,EliteBook 840 G9,TGKMTSHDJU,2026-01-11,2026-01-22,4,2030-01-11,2030,Deployed,Good,,District IT,5130.0,Tech Elementary School,2110,DutchessUlster_CSD_2110,Dutchess-Ulster BOCES,
80053576,61723880,Hardware,Endpoint,Laptop,Dell,EliteBook 840 G9,L0B181ZG9K,2026-01-11,2026-01-26,4,2030-01-11,2030,Deployed,Good,Sophia Lopez,District IT,5130.0,Tech Elementary School,2110,DutchessUlster_CSD_2110,Dutchess-Ulster BOCES,
80053577,11364705,Hardware,Endpoint,Laptop,Dell,EliteBook 840 G9,HW2ROGZ8PG,2026-01-11,2026-01-31,4,2030-01-11,2030,Deployed,Good,Wyatt Garcia,School IT,5130.0,Tech Elementary School,2110,DutchessUlster_CSD_2110,Dutchess-Ulster BOCES,
80053578,89311908,Hardware,Endpoint,Laptop,Dell,EliteBook 840 G9,VAFNCYOB73,2026-01-11,2026-02-03,4,2030-01-11,2030,In Storage,Fair,Ava Jones,District IT,5130.0,Tech Elementary School,2110,DutchessUlster_CSD_2110,Dutchess-Ulster BOCES,
80053579,74187007,Hardware,Endpoint,Laptop,Dell,EliteBook 840 G9,TDP7EGGQCM,2026-01-11,2026-01-24,4,2030-01-11,2030,Deployed,Fair,,School IT,5130.0,Tech Elementary School,2110,DutchessUlster_CSD_2110,Dutchess-Ulster BOCES,
80053580,11807251,Hardware,Endpoint,Laptop,Dell,EliteBook 840 G9,K34NIB6HTU,2026-01-11,2026-01-21,4,2030-01-11,2030,Pending Deployment,Fair,Benjamin Gonzalez,School IT,5130.0,Tech Elementary School,2110,DutchessUlster_CSD_2110,Dutchess-Ulster BOCES,
80053581,70028870,Hardware,Endpoint,Laptop,Dell,EliteBook 840 G9,TTPE845MCI,2026-01-11,2026-01-25,4,2030-01-11,2030,In Storage,Good,Grace Johnson,District IT,5130.0,Tech Elementary School,2110,DutchessUlster_CSD_2110,Dutchess-Ulster BOCES,
80053582,86885545,Hardware,Endpoint,Laptop,Dell,EliteBook 840 G9,IYIQAJB2WF,2026-01-11,2026-01-25,4,2030-01-11,2030,Deployed,Good,Sophia Smith,District IT,5130.0,Tech Elementary School,2110,DutchessUlster_CSD_2110,Dutchess-Ulster BOCES,
80053583,20167782,Hardware,Endpoint,Laptop,Dell,EliteBook 840 G9,P1GRW6XQ35,2026-01-11,2026-01-22,4,2030-01-11,2030,Deployed,Good,,School IT,5130.0,Tech Elementary School,2110,DutchessUlster_CSD_2110,Dutchess-Ulster BOCES,
80053584,15556787,Hardware,Endpoint,Laptop,Dell,EliteBook 840 G9,BT2VSQET3E,2026-01-11,2026-01-16,4,2030-01-11,2030,Deployed,Poor,Wyatt Jackson,District IT,5130.0,Tech Elementary School,2110,DutchessUlster_CSD_2110,Dutchess-Ulster BOCES,
80053585,83312021,Hardware,Endpoint,Laptop,Dell,EliteBook 840 G9,1C58AXRM89,2026-01-11,2026-01-17,4,2030-01-11,2030,Deployed,Fair,David Rodriguez,District IT,5130.0,Tech Elementary School,2110,DutchessUlster_CSD_2110,Dutchess-Ulster BOCES,
80053586,72857005,Hardware,Endpoint,Laptop,Dell,EliteBook 840 G9,RQ3PEQYVLQ,2026-01-11,2026-01-19,4,2030-01-11,2030,Deployed,Good,Sophia Moore,School IT,5130.0,Tech Elementary School,2110,DutchessUlster_CSD_2110,Dutchess-Ulster BOCES,
